longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005,SAFIELD006
138.8816422,37.7524098,4276,E0A44,街区多角点,194523.424,33629.666,4.955,38.579, 
138.8841642,37.7528988,4277,E0A43,街区多角点,194578.599,33851.677,5.129,38.578, 
138.8862109,37.7530034,4278,E0A42,街区多角点,194590.951,34031.97,6.248,38.579, 
138.888104,37.7534402,4279,E0A41,街区多角点,194640.114,34198.593,4.419,38.578, 
138.8918313,37.7533713,4280,E0A40,街区多角点,194633.836,34527.061,4.059,38.58, 
138.8820499,37.7555478,4282,E0A38,街区多角点,194871.821,33664.169,4.884,38.567, 
138.8845066,37.755951,4283,E0A37,街区多角点,194917.469,33880.455,6.729,38.567, 
138.886991,37.7559605,4284,E0A36,街区多角点,194919.411,34099.367,4.31,38.568, 
138.88899,37.7557727,4285,E0A35,街区多角点,194899.307,34275.582,3.8,38.57, 
138.8917403,37.7554267,4286,E0A34,街区多角点,194861.911,34518.093,3.59,38.572, 
138.8826559,37.7488964,4585,E0A50,街区多角点,194133.866,33720.589,4.725,38.593, 
138.8822067,37.7506889,4586,E0A49,街区多角点,194332.631,33680.186,4.649,38.586, 
138.8870852,37.7490553,4587,E0A48,街区多角点,194153.107,34110.838,5.828,38.594, 
138.8874891,37.7508037,4588,E0A47,街区多角点,194347.291,34145.624,5.844,38.588, 
138.8984189,37.7502167,4275,E0A45,街区多角点,194286.184,35109.031,2.916,38.596, 
138.8943196,37.754775,4287,E0A33,街区多角点,194790.54,34745.678,3.159,38.576, 
138.8958398,37.7534198,4288,E0A32,街区多角点,194640.702,34880.26,2.993,38.582, 
138.899297,37.7536522,4289,E0A31,街区多角点,194667.791,35184.796,2.763,38.583, 
138.8950164,37.751348,4439,E0A46,街区多角点,194410.475,34808.675,3.256,38.59, 
138.878263,37.757111,4281,E0A39,街区多角点,195043.952,33329.789,6.103,38.559, 
138.8777708,37.7593854,4290,E0A30,街区多角点,195296.19,33285.394,7.151,38.551, 
138.882095,37.7599898,4291,E0A29,街区多角点,195364.82,33666.128,6.537,38.55, 
138.8847227,37.758415,4292,E0A28,街区多角点,195190.993,33898.375,5.19,38.558, 
138.8872836,37.7578803,4293,E0A27,街区多角点,195132.582,34124.267,3.848,38.561, 
138.8919018,37.7574735,4294,E0A26,街区多角点,195089.131,34531.38,2.745,38.565, 
138.8776478,37.7626865,4296,E0A24,街区多角点,195662.519,33273.073,7.314,38.538, 
138.8805488,37.7620077,4297,E0A23,街区多角点,195588.218,33528.984,6.101,38.542, 
138.8828388,37.7615274,4298,E0A22,街区多角点,195535.73,33730.969,7.779,38.545, 
138.885675,37.7609451,4299,E0A21,街区多角点,195472.131,33981.121,5.034,38.548, 
138.8920269,37.7595227,4300,E0A20,街区多角点,195316.6,34541.444,3.018,38.557, 
138.8836171,37.7637158,4302,E0A18,街区多角点,195778.888,33798.54,6.859,38.537, 
138.8867209,37.7631112,4303,E0A17,街区多角点,195712.916,34072.288,4.892,38.541, 
138.8894858,37.7622299,4304,E0A16,街区多角点,195616.117,34316.295,3.644,38.545, 
138.8915593,37.7616255,4305,E0A15,街区多角点,195549.802,34499.263,3.315,38.548, 
138.8796406,37.7680162,4307,E0A13,街区多角点,196254.728,33446.253,8.827,38.519, 
138.8815513,37.7668143,4308,E0A12,街区多角点,196122.021,33615.136,7.124,38.524, 
138.8839579,37.7658219,4309,E0A11,街区多角点,196012.741,33827.611,4.877,38.529, 
138.8861601,37.7655767,4310,E0A10,街区多角点,195986.338,34021.747,4.84,38.531, 
138.8878879,37.7650804,4311,E0A09,街区多角点,195931.888,34174.197,4.843,38.534, 
138.8903723,37.7642041,4312,E0A08,街区多角点,195835.541,34393.482,3.727,38.538, 
138.8926042,37.7636691,4313,E0A07,街区多角点,195776.997,34590.373,3.191,38.541, 
138.8833435,37.7678922,4315,E0A05,街区多角点,196242.299,33772.535,4.965,38.521, 
138.8904414,37.7667869,4316,E0A04,街区多角点,196122.208,34398.37,3.971,38.528, 
138.8899646,37.769282,4317,E0A03,街区多角点,196398.94,34355.218,3.833,38.52, 
138.8869986,37.7691134,4318,E0A02,街区多角点,196379.148,34093.999,4.592,38.519,撤去及び亡失
138.8854859,37.7713633,4319,E0A01,街区多角点,196628.292,33959.691,4.361,38.511, 
138.8945356,37.7574102,4295,E0A25,街区多角点,195083.086,34763.472,2.486,38.566, 
138.8945625,37.7600126,4301,E0A19,街区多角点,195371.918,34764.63,2.403,38.556, 
138.894605,37.7615404,4306,E0A14,街区多角点,195541.486,34767.656,2.491,38.55, 
138.8947047,37.7636262,4314,E0A06,街区多角点,195773,34775.464,2.969,38.542, 
138.9084392,37.7897377,4320,C0A10,街区多角点,198676.103,35972.885,6.2,38.466, 
138.9144794,37.7908461,4321,C0A09,街区多角点,198801.456,36504.338,4.485,38.468, 
138.9117848,37.7917786,4327,C0A08,街区多角点,198903.891,36266.559,3.883,38.463, 
138.9070809,37.7928088,4328,C0A07,街区多角点,199016.422,35851.772,3.461,38.456, 
138.9050031,37.7930976,4329,C0A06,街区多角点,199047.674,35668.642,3.74,38.453, 
138.9114466,37.7938676,4330,C0A05,街区多角点,199135.612,36235.748,3.469,38.456, 
138.9153438,37.7940575,4331,C0A04,街区多角点,199158.204,36578.872,5.028,38.459, 
138.910705,37.7980653,4332,C0A03,街区多角点,199601.194,36168.385,3.067,38.443, 
138.9174756,37.8002932,4333,C0A02,街区多角点,199851.096,36763.539,2.669,38.442, 
139.121128,37.7766444,4166,60C62,街区多角点,197326.1,54715.053,10.041,39.141, 
139.1244639,37.7788487,4167,60C61,街区多角点,197572.701,55007.285,26.237,39.143, 
139.1228855,37.7809938,4168,60C60,街区多角点,197809.841,54866.654,22.236,39.123, 
139.1184892,37.777894,4169,60C59,街区多角点,197463.244,54481.685,9.122,39.121, 
139.119233,37.7797473,4170,60C58,街区多角点,197669.366,54545.846,8.291,39.114, 
139.1200935,37.7809907,4171,60C57,街区多角点,197807.869,54620.729,10.175,39.11, 
139.1216573,37.7831066,4172,60C56,街区多角点,198043.602,54756.914,14.966,39.105, 
139.1243027,37.7958846,4181,60B77,街区多角点,199463.306,54980.455,6.591,39.049, 
139.124458,37.7975324,4182,60B76,街区多角点,199646.27,54992.918,6.618,39.041, 
139.1248935,37.7992441,4183,60B75,街区多角点,199836.498,55029.992,6.215,39.034, 
139.126633,37.7975474,4185,60B73,街区多角点,199649.217,55184.441,6.189,39.051, 
139.148687,37.7957377,4727,60B46,街区多角点,199461.62,57128.049,7.223,39.163, 
139.1475866,37.7971843,4728,60B45,街区多角点,199621.499,57030.024,6.978,39.15, 
139.1464798,37.7985455,4729,60B44,街区多角点,199771.899,56931.509,6.45,39.138, 
139.1465205,37.8003906,4730,60B43,街区多角点,199976.698,56933.672,6.594,39.128, 
139.1276465,37.7989773,4186,60B72,街区多角点,199808.517,55272.632,8.522,39.048, 
139.1370887,37.7941319,4189,60B69,街区多角点,199276.379,56107.815,7.792,39.118, 
139.1346848,37.7956937,4190,60B68,街区多角点,199448.275,55894.936,8.039,39.098, 
139.1314141,37.7956952,4191,60B67,街区多角点,199446.48,55606.885,8.844,39.083, 
139.130819,37.798663,4192,60B66,街区多角点,199775.511,55552.255,6.747,39.064, 
139.1310549,37.8004847,4193,60B65,街区多角点,199977.822,55571.667,5.902,39.056, 
139.1347274,37.7983349,4195,60B63,街区多角点,199741.42,55896.692,6.638,39.084, 
139.1412062,37.7952921,4197,60B61,街区多角点,199407.626,56469.564,6.555,39.131, 
139.1393694,37.7947712,4198,60B60,街区多角点,199348.701,56308.192,6.548,39.125, 
139.1376468,37.796738,4199,60B59,街区多角点,199565.945,56154.996,6.513,39.106, 
139.1225566,37.7846816,4209,60C55,街区多角点,198218.936,54834.969,13.388,39.101, 
139.1234678,37.7862511,4210,60C54,街区多角点,198393.657,54914.052,9.616,39.097, 
139.1243233,37.7877694,4211,60C53,街区多角点,198562.66,54988.282,8.275,39.092, 
139.1255435,37.7897706,4212,60C52,街区多角点,198785.487,55094.278,8.095,39.087, 
139.1220284,37.787623,4213,60C51,街区多角点,198545.063,54786.264,6.924,39.083, 
139.1192001,37.787809,4245,60C48,街区多角点,198564.068,54537.012,4.928,39.069, 
139.11813,37.7892864,4246,60C47,街区多角点,198727.4,54441.682,5.016,39.057, 
139.1163765,37.7862055,4247,60C46,街区多角点,198384.452,54289.498,4.838,39.065, 
139.1110466,37.7896316,4248,60C45,街区多角点,198761.615,53817.551,4.907,39.023, 
139.1106422,37.7915838,4249,60C44,街区多角点,198978.049,53780.52,4.653,39.011, 
139.1087557,37.7913961,4250,60C43,街区多角点,198956.121,53614.512,4.45,39.004, 
139.1072203,37.7926817,4251,60C42,街区多角点,199097.927,53478.358,4.531,38.99, 
139.1035526,37.7938868,4252,60C41,街区多角点,199229.589,53154.478,4.135,38.968, 
139.1065734,37.7944112,4253,60C40,街区多角点,199289.503,53420.139,4.992,38.978, 
139.1047409,37.7958356,4254,60C39,街区多角点,199446.547,53257.727,4.634,38.963, 
139.104891,37.7979311,4255,60C38,街区多角点,199679.199,53269.449,4.184,38.953, 
139.1090997,37.7940642,4256,60C37,街区多角点,199252.439,53642.874,4.746,38.991, 
139.1068296,37.7967015,4257,60C36,街区多角点,199543.832,53441.057,4.247,38.968, 
139.1125025,37.7941493,4258,60C35,街区多角点,199263.849,53942.501,5.094,39.006, 
139.1109576,37.796663,4259,60C34,街区多角点,199541.925,53804.616,4.429,38.986, 
139.1126653,37.7976975,4260,60C33,街区多角点,199657.726,53954.258,4.543,38.988, 
139.1100608,37.7986966,4261,60C32,街区多角点,199767.106,53724.162,3.798,38.972, 
139.1121716,37.7998628,4262,60C31,街区多角点,199897.752,53909.209,3.78,38.975, 
139.1136504,37.7917757,4264,60C29,街区多角点,199001.073,54045.32,5,39.023, 
139.1147665,37.7942291,4265,60C28,街区多角点,199274.001,54141.83,4.9,39.016, 
139.1143485,37.7964449,4266,60C27,街区多角点,199519.67,54103.404,5.112,39.002, 
139.1145072,37.7988122,4267,60C26,街区多角点,199782.509,54115.657,4.109,38.99, 
139.1146234,37.8003519,4268,60C25,街区多角点,199953.447,54124.764,3.628,38.983, 
139.1176891,37.7929884,4271,60C22,街区多角点,199138.007,54400.138,5.024,39.035, 
139.1175072,37.7944908,4272,60C21,街区多角点,199304.632,54383.018,5.288,39.026, 
139.1162843,37.7968948,4273,60C20,街区多角点,199570.732,54273.555,4.975,39.008, 
139.1179493,37.7981039,4274,60C19,街区多角点,199705.895,54419.293,4.822,39.009, 
139.1346908,37.7940428,4913,60B87,街区多角点,199265.053,55896.709,6.78,39.107, 
139.1201002,37.7995217,4440,60C18,街区多角点,199864.497,54607.675,5.239,39.011, 
139.1275069,37.7839574,4444,60C14,街区多角点,198141.472,55271.523,23.128,39.128, 
139.126121,37.7859043,4445,60C13,街区多角点,198356.728,55148.005,12.254,39.111, 
139.1284781,37.7849302,4446,60C12,街区多角点,198250.018,55356.341,14.25,39.127, 
139.1273503,37.7862712,4447,60C11,街区多角点,198398.171,55256.012,10.264,39.115, 
139.1263877,37.7880755,4448,60C10,街区多角点,198597.851,55169.888,8.593,39.1, 
139.1308087,37.7870235,4449,60C09,街区多角点,198483.718,55560.063,30.34,39.127, 
139.128467,37.7893344,4450,60C08,街区多角点,198738.792,55352.083,11.274,39.103, 
139.1334543,37.7874107,4451,60C07,街区多角点,198528.262,55792.798,43.572,39.137, 
139.1303805,37.7913951,4452,60C06,街区多角点,198968.639,55519.073,15.76,39.101, 
139.128739,37.7930983,4453,60C05,街区多角点,199156.685,55373.233,5.806,39.084, 
139.126113,37.7930069,4454,60C04,街区多角点,199144.991,55142.026,5.751,39.073, 
139.1344364,37.7882693,4455,60C03,街区多角点,198624.148,55878.648,28.619,39.137, 
139.1333926,37.7892219,4456,60C02,街区多角点,198729.236,55785.995,20.982,39.127, 
139.1331354,37.7907831,4457,60C01,街区多角点,198902.354,55762.165,17.007,39.117, 
139.1326411,37.7921095,4458,60B99,街区多角点,199049.26,55717.638,13.821,39.108, 
139.1356391,37.7897661,4459,60B98,街区多角点,198790.976,55983.449,29.731,39.135, 
139.1392981,37.7887336,4460,60B97,街区多角点,198678.58,56306.491,15.667,39.157, 
139.1409661,37.7880851,4461,60B96,街区多角点,198607.624,56453.909,15.932,39.169, 
139.1427367,37.7872462,4462,60B95,街区多角点,198515.585,56610.496,14.244,39.182, 
139.1442394,37.7860254,4463,60B94,街区多角点,198381.003,56743.787,13.186,39.195, 
139.1490222,37.7827435,4464,60B93,街区多角点,198019.681,57167.579,8.975,39.236, 
139.1474161,37.7851741,4465,60B92,街区多角点,198288.466,57024.232,8.869,39.215, 
139.1453996,37.7872473,4466,60B91,街区多角点,198517.324,56845.031,7.375,39.194, 
139.1430019,37.7892659,4467,60B90,街区多角点,198739.899,56632.303,7.285,39.172, 
139.1392298,37.7903896,4468,60B89,街区多角点,198862.332,56299.228,7.05,39.148, 
139.1374617,37.7920812,4469,60B88,街区多角点,199049.017,56142.229,7.884,39.131, 
139.131341,37.7938569,4472,60B86,街区多角点,199242.425,55601.828,8.226,39.093, 
139.128722,37.7940391,4473,60B85,街区多角点,199261.095,55371.039,8.863,39.079, 
139.12166,37.7960102,4474,60B84,街区多角点,199475.693,54747.628,5.545,39.037, 
139.1217888,37.7978588,4475,60B83,街区多角点,199680.934,54757.608,5.815,39.027, 
139.1224223,37.7996592,4476,60B82,街区多角点,199881.119,54812.062,5.463,39.021, 
139.1427018,37.7994418,5093,60B51,街区多角点,199869.078,56598.119,6.35,39.115, 
139.1198798,37.7846448,4540,60C50,街区多角点,198213.284,54599.216,10.418,39.089, 
139.1199283,37.7864361,4541,60C49,街区多角点,198412.111,54602.162,5.46,39.08, 
139.1393047,37.7976599,4679,60B58,街区多角点,199669.262,56300.306,6.313,39.109, 
139.1382866,37.7989699,4680,60B57,街区多角点,199814.033,56209.654,6.245,39.097, 
139.1466652,37.794757,4683,60B54,街区多角点,199351.543,56950.747,6.717,39.159, 
139.1445685,37.7962149,4684,60B53,街区多角点,199512.076,56764.973,11.769,39.142, 
139.1437437,37.7979692,4685,60B52,街区多角点,199706.272,56690.995,6.349,39.128, 
138.9146357,37.8017608,4148,C0A01,街区多角点,200012.858,36512.724,5.523,38.435, 
138.9075318,37.8432946,4522,40C32,街区多角点,204619.641,35867.046,3.607,38.298, 
138.9059167,37.8450339,4523,40C31,街区多角点,204812.057,35724.067,6.564,38.291, 
138.909151,37.845427,4524,40C30,街区多角点,204856.92,36008.516,3.858,38.292, 
138.9102614,37.8438483,4599,40C63,街区多角点,204682.144,36107.016,4.524,38.298, 
138.9118886,37.8445445,4600,40C62,街区多角点,204760.032,36249.887,3.734,38.297, 
138.9141987,37.8456681,4601,40C61,街区多角点,204885.643,36452.633,4.194,38.295, 
138.9179839,37.8464189,4635,40D77,街区多角点,204970.452,36785.394,2.193,38.296, 
138.9199307,37.8463686,4636,40D76,街区多角点,204965.637,36956.751,1.193,38.298, 
139.0117966,37.8457642,4835,30E77,街区多角点,204938.891,45041.983,0.912,38.441, 
139.0087461,37.8438728,4421,30E92,街区多角点,204727.503,44774.664,1.109,38.44, 
139.0082274,37.8461251,4423,30E90,街区多角点,204977.228,44727.653,1.219,38.431, 
139.0102559,37.8447192,4424,30E89,街区多角点,204822.174,44907.02,1.174,38.441, 
139.0115614,37.8439735,4425,30E88,街区多角点,204740.037,45022.379,0.866,38.446, 
139.0129961,37.844087,4426,30E87,街区多角点,204753.328,45148.576,2.303,38.449, 
139.0138478,37.8446391,4427,30E86,街区多角点,204815.014,45223.191,1.081,38.45, 
139.0153902,37.8454207,4428,30E85,街区多角点,204902.501,45358.467,0.813,38.451, 
139.016164,37.8445403,4429,30E84,街区多角点,204805.179,45427.101,1.555,38.456, 
139.0170674,37.8445672,4430,30E83,街区多角点,204808.604,45506.591,1.043,38.458, 
139.0170052,37.8455329,4431,30E82,街区多角点,204915.741,45500.536,1.27,38.454, 
139.0195313,37.8456798,4432,30E81,街区多角点,204933.288,45722.755,3.75,38.46, 
139.1234157,37.8028213,4180,60B78,街区多角点,200232.634,54897.2,5.148,39.009, 
139.1251236,37.8007766,4184,60B74,街区多角点,200006.713,55049.126,6.021,39.027, 
139.1397934,37.8027106,4724,60B49,街区多角点,200230.095,56339.508,6.221,39.085, 
139.1375136,37.8049242,4725,60B48,街区多角点,200474.4,56137.073,5.828,39.064, 
139.1401383,37.8062903,4726,60B47,街区多角点,200627.598,56367.152,6.211,39.069, 
139.1439073,37.8035825,4731,60B42,街区多角点,200329.359,56701.106,6.248,39.1, 
139.1430756,37.8045963,4732,60B41,街区多角点,200441.369,56627.095,6.307,39.091, 
139.1246583,37.806446,4733,60B40,街区多角点,200635.659,55003.946,4.645,38.997, 
139.1223251,37.8080201,4734,60B39,街区多角点,200808.981,54797.326,4.027,38.979, 
139.1244598,37.8086556,4735,60B38,街区多角点,200880.761,54984.823,4.396,38.986, 
139.1257166,37.8033935,4736,60B37,街区多角点,200297.497,55099.391,8.154,39.017, 
139.1263149,37.8051125,4737,60B36,街区多角点,200488.637,55150.807,8.731,39.011, 
139.1265405,37.80726,4738,60B35,街区多角点,200727.104,55169.072,7.674,39.002, 
139.1241293,37.8108434,4739,60B34,街区多角点,201123.372,54954.105,7.461,38.974, 
139.1228143,37.8123852,4740,60B33,街区多角点,201293.729,54837.173,8.555,38.96, 
139.1219095,37.8132627,4741,60B32,街区多角点,201390.575,54756.868,8.522,38.952, 
139.1221775,37.8105543,4742,60B31,街区多角点,201090.141,54782.456,4.499,38.967, 
139.1275741,37.8010495,4187,60B71,街区多角点,200038.449,55264.712,7.428,39.037, 
139.1293415,37.8029629,4188,60B70,街区多角点,200251.858,55418.928,5.598,39.036, 
139.1324707,37.803866,4194,60B64,街区多角点,200353.943,55693.805,10.001,39.046, 
139.1324991,37.8015209,4196,60B62,街区多角点,200093.699,55698.062,5.587,39.057, 
139.1219026,37.8018598,4242,60B81,街区多角点,200125.044,54764.672,4.859,39.008, 
139.121885,37.8039769,4243,60B80,街区多角点,200359.991,54761.561,4.663,38.997, 
139.1224886,37.8065019,4244,60B79,街区多角点,200640.577,54812.84,4.528,38.988, 
139.1105627,37.8040605,4263,60C30,街区多角点,200362.694,53764.473,3.172,38.948, 
139.1148751,37.8039589,4269,60C24,街区多角点,200353.913,54144.294,3.478,38.967, 
139.1170271,37.8024065,4270,60C23,街区多角点,200182.872,54334.936,3.824,38.984, 
139.1143661,37.8299419,4942,60A91,街区多角点,203237.301,54080.519,3.566,38.845, 
139.1140722,37.8320278,4943,60A90,街区多角点,203468.633,54053.129,3.307,38.835, 
139.1135366,37.834345,4944,60A89,街区多角点,203725.499,54004.288,3.147,38.823, 
139.1130933,37.8367843,4945,60A88,街区多角点,203995.967,53963.483,3.204,38.811, 
139.1128919,37.8381983,4946,60A87,街区多角点,204152.778,53944.737,3.185,38.804, 
139.1166573,37.8302057,4947,60A86,街区多角点,203267.904,54282.007,3.513,38.854, 
139.1181497,37.8009847,4441,60C17,街区多角点,200025.724,54434.838,4.064,38.995, 
139.1198225,37.8034155,4442,60C16,街区多角点,200296.482,54580.353,4.201,38.991, 
139.1195767,37.8050702,4443,60C15,街区多角点,200479.984,54557.495,4.502,38.982, 
139.1210421,37.8327926,4986,60A80,街区多角点,203557.564,54666.086,8.507,38.86, 
139.1170738,37.8374177,4987,60A79,街区多角点,204068.565,54313.381,7.948,38.824, 
139.1159973,37.8385265,4988,60A78,街区多角点,204190.991,54217.826,7.492,38.815, 
139.1205219,37.8111985,5010,60B30,街区多角点,201160.671,54636.207,4.536,38.956, 
139.1193362,37.8137486,5011,60B29,街区多角点,201442.997,54529.935,4.173,38.939, 
139.1196623,37.8087406,5012,60B28,街区多角点,200887.386,54562.321,4.17,38.965, 
139.118512,37.8113251,5013,60B27,街区多角点,201173.557,54459.148,3.974,38.947, 
139.1159625,37.8113863,5014,60B26,街区多角点,201178.85,54234.618,4.061,38.936, 
139.1137824,37.8128929,5015,60B25,街区多角点,201344.8,54041.563,3.996,38.919, 
139.1163069,37.8141152,5016,60B24,街区多角点,201481.922,54262.949,4.525,38.924, 
139.1150082,37.8183236,5017,60B23,街区多角点,201948.235,54145.52,4.123,38.899, 
139.118358,37.8156821,5018,60B22,街区多角点,201657.017,54442.384,4.159,38.925, 
139.1170613,37.8175133,5019,60B21,街区多角点,201859.499,54326.874,4.06,38.911, 
139.1156403,37.8196811,5020,60B20,街区多角点,202099.253,54200.182,3.879,38.896, 
139.1174057,37.8196748,5021,60B19,街区多角点,202099.581,54355.616,3.907,38.903, 
139.1175424,37.8210108,5022,60B18,街区多角点,202247.935,54366.66,4.011,38.898, 
139.1164828,37.8222769,5023,60B17,街区多角点,202387.842,54272.45,3.902,38.888, 
139.1165586,37.8241434,5024,60B16,街区多角点,202595.034,54277.76,3.967,38.88, 
139.1175887,37.8267226,5025,60B15,街区多角点,202881.886,54366.556,3.869,38.873, 
139.1200556,37.8281143,5026,60B14,街区多角点,203037.777,54582.692,3.75,38.877, 
139.1191654,37.8240366,5027,60B13,街区多角点,202584.694,54507.322,7.44,38.891, 
139.1207929,37.8265915,5028,60B12,街区多角点,202869.2,54648.714,8.95,38.887, 
139.1203765,37.8297688,5029,60B11,街区多角点,203221.587,54609.728,3.836,38.871, 
139.1037101,37.8355984,5030,60B10,街区多角点,203858.964,53138.43,2.669,38.777, 
139.1054955,37.8331655,5031,60B09,街区多角点,203589.975,53297.332,2.498,38.794, 
139.1065509,37.8340889,5032,60B08,街区多角点,203693.056,53389.576,2.672,38.795, 
139.1062657,37.8359294,5033,60B07,街区多角点,203897.154,53363.141,2.745,38.786, 
139.1058319,37.8379148,5034,60B06,街区多角点,204117.254,53323.53,2.838,38.776, 
139.1049055,37.8400626,5035,60B05,街区多角点,204355.108,53240.449,7.048,38.764,撤去及び亡失
139.1100121,37.82943,5036,60B04,街区多角点,203177.976,53697.613,2.736,38.829, 
139.1095288,37.8318298,5037,60B03,街区多角点,203444.037,53653.334,2.6,38.817, 
139.1091629,37.8342171,5038,60B02,街区多角点,203708.78,53619.397,2.77,38.805, 
139.108721,37.8362314,5039,60B01,街区多角点,203932.081,53579.048,3.378,38.795, 
139.1083724,37.8380595,5040,60A99,街区多角点,204134.771,53547.038,2.891,38.786, 
139.1081044,37.8395474,5041,60A98,街区多角点,204299.755,53522.379,3.023,38.779, 
139.1119726,37.8296699,5042,60A97,街区多角点,203205.733,53870.019,3.233,38.837, 
139.1114797,37.8320657,5043,60A96,街区多角点,203471.346,53824.887,2.9,38.824, 
139.1110701,37.8338971,5044,60A95,街区多角点,203674.368,53787.5,2.742,38.814, 
139.1106511,37.83646,5045,60A94,街区多角点,203958.568,53748.764,3.516,38.802, 
139.1102562,37.8389223,5046,60A93,街区多角点,204231.603,53712.216,3.18,38.79, 
139.1103869,37.8404095,5047,60A92,街区多角点,204396.73,53722.641,8.874,38.785, 
139.1412529,37.8011839,5094,60B50,街区多角点,200061.548,56469.19,6.353,39.1, 
139.1160766,37.8329745,4645,60A85,街区多角点,203574.868,54228.862,3.288,38.839, 
139.1182969,37.8332039,4646,60A84,街区多角点,203601.613,54424.131,3.773,38.847, 
139.1148182,37.8364717,4647,60A83,街区多角点,203962.265,54115.543,3.462,38.819, 
139.1231399,37.8285668,4648,60A82,街区多角点,203089.808,54853.864,8.434,38.888, 
139.1231083,37.8316451,4649,60A81,街区多角点,203431.426,54848.808,9.326,38.874,撤去及び亡失
139.1349959,37.8014662,4681,60B56,街区多角点,200089.117,55917.974,5.739,39.069, 
139.1352206,37.8033998,4682,60B55,街区多角点,200303.844,55936.306,10.976,39.061, 
138.9387764,37.8600094,4173,40C03,街区多角点,206487.161,38608.193,10.811,38.275, 
138.9401206,37.8608391,4174,40C02,街区多角点,206579.805,38726.033,11.006,38.274, 
138.9418235,37.8620029,4175,40C01,街区多角点,206709.679,38875.265,9.514,38.272, 
138.9445011,37.8649576,4176,40B99,街区多角点,207038.715,39109.303,17.931,38.266, 
138.9472899,37.8660115,4177,40B98,街区多角点,207156.856,39354.117,17.097,38.266, 
138.9500636,37.8670922,4178,40B97,街区多角点,207277.962,39597.577,19.68,38.265, 
138.9535349,37.8688566,4179,40B96,街区多角点,207475.265,39902.036,10.236,38.265, 
138.9472313,37.8696153,4717,40B15,街区多角点,207556.795,39347.047,24.645,38.256, 
138.9467532,37.8720305,4718,40B14,街区多角点,207824.646,39303.7,8.054,38.249, 
138.9482045,37.8716754,4719,40B13,街区多角点,207785.84,39431.566,21.365,38.251, 
138.9521847,37.8718899,4720,40B12,街区多角点,207811.338,39781.617,22.493,38.255, 
138.9539414,37.8727636,4721,40B11,街区多角点,207909.05,39935.7,22.042,38.255, 
138.9505105,37.8692997,4743,40B60,街区多角点,207523.157,39635.716,25.389,38.26, 
138.9517239,37.8697296,4744,40B59,街区多角点,207571.386,39742.23,24.672,38.26, 
138.9416102,37.8536134,4745,40B58,街区多角点,205778.499,38860.9,2.726,38.297, 
138.9427719,37.8560687,4746,40B57,街区多角点,206051.476,38961.838,1.627,38.291, 
138.9487732,37.8605845,4747,40B56,街区多角点,206555.175,39487.514,1.125,38.283, 
138.9512484,37.862502,4748,40B55,街区多角点,206769.035,39704.286,2.876,38.28, 
138.9528745,37.8656651,4749,40B54,街区多角点,207120.778,39845.65,1.157,38.273, 
138.9549121,37.8713373,4750,40B53,街区多角点,207751.179,40021.86,19.548,38.26, 
138.9573754,37.87259,4751,40B52,街区多角点,207891.262,40237.899,19.954,38.26, 
138.959051,37.8736847,4752,40B51,街区多角点,208013.473,40384.717,20.512,38.259,撤去及び亡失
138.9581378,37.8714255,4218,40B86,街区多角点,207762.345,40305.606,13.708,38.264, 
138.9588503,37.872494,4219,40B85,街区多角点,207881.24,40367.701,22.367,38.262, 
138.9610028,37.8736459,4220,40B84,街区多角点,208010.025,40556.442,21.979,38.262, 
138.9159889,37.8526379,4768,40B35,街区多角点,205659.874,36606.741,21.246,38.276, 
138.9176622,37.8523437,4769,40B34,街区多角点,205627.87,36754.143,11.802,38.278, 
138.9171353,37.8531323,4770,40B33,街区多角点,205715.197,36707.383,21.132,38.275, 
138.9201595,37.853751,4771,40B32,街区多角点,205785.058,36973.206,17.035,38.276, 
138.919638,37.8551765,4772,40B31,街区多角点,205943.054,36926.593,26.979,38.271, 
138.9231423,37.8557505,4773,40B30,街区多角点,206008.145,37234.673,20.44,38.272, 
138.925196,37.8579322,4774,40B29,街区多角点,206251.105,37414.299,24.088,38.268,撤去及び亡失
138.927459,37.858102,4775,40B28,街区多角点,206270.858,37613.333,21.751,38.269, 
138.9287014,37.8600464,4776,40B26,街区多角点,206487.153,37721.664,19.972,38.265, 
138.929956,37.8587472,4238,40B66,街区多角点,206343.471,37832.723,24.814,38.27, 
138.9378471,37.8627162,4239,40B65,街区多角点,206787.194,38525.016,28.614,38.266, 
138.9451859,37.8667099,4240,40B62,街区多角点,207233.486,39168.625,23.705,38.262, 
138.947932,37.8681187,4241,40B61,街区多角点,207390.996,39409.486,28.656,38.261,撤去及び亡失
138.9274296,37.863629,4793,40A73,街区多角点,206884.243,37607.938,3.1,38.253, 
138.9307027,37.8656247,4794,40A72,街区多角点,207107.066,37894.902,7.298,38.251, 
138.9324375,37.8665729,4795,40A71,街区多角点,207213.009,38047.051,12.822,38.25, 
138.9340249,37.867838,4796,40A70,街区多角点,207354.059,38186.061,4.835,38.248, 
138.9361917,37.8689335,4797,40A69,街区多角点,207476.524,38376.133,2.973,38.247, 
138.9387738,37.8702035,4798,40A68,街区多角点,207618.545,38602.646,3.469,38.246, 
138.9430879,37.8720924,4799,40A67,街区多角点,207829.976,38981.202,7.814,38.245,撤去及び亡失
