139.00204,37.713497
139.10327,37.794754
139.05476,37.915474
139.04443,37.922256
139.07442,37.938038
139.0617,37.913948
139.08142,37.87614
139.00056,37.712685
138.95573,37.87157
138.92317,37.792507
139.05888,37.883694
139.0614,37.92609
139.06151,37.914623
139.06172,37.912083
139.04402,37.921234
139.04425,37.921577
139.06682,37.898758
139.05902,37.91289
139.04451,37.9256
139.04181,37.915863
139.06134,37.92599
139.11365,37.794094
139.00323,37.880474
139.08408,37.86862
139.1604,37.92699
139.1328,37.920258
139.06133,37.908585
139.05745,37.91669
139.05911,37.909107
139.07051,37.905323
139.07246,37.902702
139.05971,37.913673
139.04631,37.925808
139.09068,37.89455
139.03763,37.916798
138.95433,37.86723
139.04597,37.924854
139.03354,37.894875
139.10167,37.937096
139.09361,37.92016
139.13846,37.857014
139.08948,37.73739
139.06134,37.92604
139.11522,37.923286
138.99149,37.876972
139.0978,37.92847
138.95267,37.865166
139.04643,37.920906
139.06697,37.75896
139.09361,37.92016
139.08209,37.92147
139.07664,37.881355
139.07224,37.8856
139.01868,37.823776
139.12251,37.799274
138.95107,37.869843
139.06342,37.91525
139.04564,37.921543
139.13261,37.79227
139.05672,37.91474
138.95256,37.865246
139.02573,37.888092
139.08832,37.933895
139.02475,37.89905
139.04587,37.921127
139.10083,37.936485
139.03299,37.895306
138.97447,37.872124
139.01817,37.777172
139.13615,37.858124
139.08899,37.933933
139.02466,37.887745
139.04553,37.92447
138.98454,37.87995
138.95454,37.867268
139.03899,37.89112
139.0036,37.881256
139.04181,37.924423
138.95491,37.87106
139.06134,37.909496
139.11682,37.92072
139.10912,37.906822
139.21538,37.91759
139.12625,37.7992
139.11774,37.758713
139.11728,37.814114
138.99117,37.867172
139.10107,37.885265
139.10936,37.934395
139.10919,37.90637
139.04498,37.920086
139.04674,37.924057
139.06006,37.913525
138.97797,37.817123
138.9762,37.87155
139.02446,37.909874
139.04631,37.92013
139.05324,37.905937
139.0285,37.91622
139.06169,37.923748
139.08911,37.93385
138.99348,37.887794
139.06017,37.917282
139.11024,37.924553
138.89229,37.758064
139.01735,37.868263
138.94876,37.865574
138.93878,37.863136
138.95255,37.8653
139.05751,37.916176
139.10275,37.899826
139.05179,37.906013
138.99338,37.868893
139.04309,37.920563
139.05682,37.907303
139.01735,37.86211
139.04762,37.92514
139.0411,37.892624
139.03319,37.91511
139.05563,37.916775
139.05573,37.916702
139.0592,37.91423
139.04593,37.925793
139.01114,37.759254
138.99165,37.89226
138.96104,37.869823
138.95746,37.87254
139.0927,37.936096
139.06117,37.90947
139.06116,37.916084
139.18568,37.939766
139.03484,37.90044
139.01866,37.764523
139.02753,37.90329
139.02954,37.899673
139.06192,37.913643
139.00912,37.889835
139.11682,37.933445
139.06012,37.913662
139.00908,37.889946
139.0328,37.914253
139.11319,37.953255
138.95453,37.86725
138.99905,37.888412
138.99677,37.868153
139.00327,37.881058
139.09692,37.914536
139.03766,37.900814
139.06708,37.898342
139.04565,37.903778
139.08208,37.921467
139.03581,37.914097
139.11697,37.93218
138.87912,37.73296
139.04712,37.926537
138.93732,37.857662
139.09435,37.947468
139.04604,37.921207
139.09381,37.945396
139.01166,37.90679
139.1461,37.94969
138.97255,37.88058
138.89456,37.762695
139.08167,37.876232
139.0365,37.914967
139.09093,37.951256
139.00911,37.878475
139.1328,37.920254
139.04845,37.92943
139.06598,37.90603
139.06953,37.923218
138.97632,37.873592
139.04686,37.9196
139.04498,37.920067
139.10426,37.87583
139.06181,37.92223
139.0837,37.9219
139.2179,37.927193
138.99544,37.88833
139.10834,37.833687
139.1011,37.873775
139.21532,37.921013
139.06367,37.914795
138.95267,37.865166
139.01735,37.862106
139.20297,37.942005
139.07863,37.901546
139.04721,37.92479
139.07536,37.936836
139.04547,37.922894
139.01845,37.873775
139.03897,37.891117
139.04701,37.92468
139.06224,37.914146
139.12607,37.795116
139.06436,37.91904
139.0612,37.92317
139.05788,37.913338
139.05116,37.921444
139.10175,37.915108
139.1024,37.89941
139.04617,37.926987
138.99916,37.88846
139.09692,37.914536
139.07051,37.894176
139.10733,37.874935
139.08264,37.935463
139.00504,37.896156
139.1123,37.93459
139.01761,37.76958
139.13591,37.799637
139.04678,37.925453
139.07027,37.89337
139.21622,37.918816
139.00821,37.724342
139.07224,37.93537
138.9893,37.88
139.12457,37.83846
139.05898,37.914665
139.06192,37.914196
139.1783,37.920155
139.10405,37.87537
139.10838,37.868668
139.01881,37.83773
138.95857,37.815212
139.06136,37.90949
139.05772,37.917065
139.07146,37.887913
139.00981,37.84596
139.03535,37.899544
138.9784,37.87963
139.01208,37.90676
138.99176,37.872314
139.00824,37.72469
139.0177,37.776585
139.10379,37.91609
139.17326,37.931843
139.01065,37.729755
139.08463,37.942337
139.09697,37.91458
139.11697,37.932175
138.98306,37.865696
139.02275,37.824963
139.06639,37.92371
139.09657,37.917633
138.99477,37.868397
138.98792,37.888535
139.0628,37.91224
139.06969,37.91045
138.9857,37.866737
138.9345,37.857254
138.97841,37.879646
138.99332,37.876713
139.06148,37.926228
138.98936,37.88003
139.0257,37.88699
139.0348,37.916748
139.1184,37.91931
139.09486,37.919945
139.09491,37.898643
139.08617,37.93364
139.01807,37.777218
139.05536,37.78485
139.01616,37.90491
139.09381,37.9454
139.06999,37.892845
139.04683,37.92852
139.03497,37.88502
139.08209,37.921448
139.21173,37.932377
138.9522,37.86462
139.11566,37.805065
139.10742,37.901474
139.20267,37.941853
139.04552,37.92328
139.14621,37.856983
139.00838,37.724693
139.06152,37.912086
138.95494,37.87084
138.88937,37.757748
139.11218,37.923885
138.99068,37.87904
139.01889,37.866486
138.95494,37.87084
138.90347,37.81505
139.03528,37.899567
139.11772,37.92372
139.15564,37.92512
139.1051,37.902836
138.98933,37.88061
139.21935,37.974567
139.07323,37.93927
139.06152,37.912086
139.05507,37.911793
139.11653,37.934586
139.0205,37.886635
139.0314,37.892307
139.04547,37.924175
139.03001,37.889057
139.01799,37.887993
139.0892,37.871933
138.98792,37.888535
139.06984,37.90693
139.02603,37.898228
139.02339,37.897545
139.06702,37.901184
139.02768,37.86748
138.99176,37.872314
139.10144,37.924797
139.10652,37.866325
138.98456,37.880013
138.91156,37.74868
139.0985,37.94616
138.99147,37.87697
139.11438,37.793644
139.09267,37.871563
138.98297,37.865685
139.04405,37.923214
139.09094,37.923542
138.95453,37.867256
139.0741,37.93839
139.0612,37.92317
139.03766,37.898674
139.0879,37.937874
139.02913,37.898037
139.04182,37.88824
139.12717,37.880535
139.04497,37.92425
139.07014,37.889595
139.06007,37.917236
139.10168,37.937096
138.9563,37.874207
139.12454,37.798347
138.90411,37.816994
139.06131,37.92366
139.11517,37.923683
139.10481,37.903717
139.05295,37.928696
139.08372,37.90126
139.03488,37.900463
139.10121,37.873886
139.09882,37.92428
139.09093,37.87227
139.0193,37.86865
139.01892,37.830585
139.0936,37.91833
139.05821,37.90881
138.9893,37.87999
139.04416,37.92525
139.08662,37.89897
139.06454,37.910316
139.01868,37.83862
139.0084,37.72469
139.09691,37.914566
139.10925,37.906292
139.13217,37.859287
139.10837,37.833687
139.10509,37.900906
139.0225,37.897533
138.97972,37.846336
139.02017,37.866356
139.10677,37.93441
139.03139,37.89233
139.08893,37.87212
139.02913,37.89806
139.06898,37.90908
139.05228,37.90631
139.05013,37.924706
139.09694,37.914566
139.07144,37.887917
139.06699,37.90116
139.11249,37.78607
139.00037,37.88398
139.0354,37.899273
139.08662,37.89897
139.09851,37.94615
139.06146,37.91267
138.9795,37.86826
139.10912,37.906822
139.14789,37.951504
139.03168,37.891644
138.99475,37.868423
138.99147,37.876972
138.97836,37.879642
139.05652,37.911816
138.98936,37.880646
139.06903,37.908997
138.96889,37.885162
139.04712,37.92653
139.04324,37.918705
138.98157,37.827007
139.2422,37.936245
139.0202,37.866333
139.01846,37.797333
139.03082,37.89133
139.10658,37.866356
139.04593,37.924892
139.09068,37.870014
139.1094,37.907227
139.0246,37.887856
139.05501,37.91176
139.08235,37.87643
139.07573,37.87127
139.04828,37.909794
139.21034,37.914425
139.06367,37.91479
139.08124,37.87607
139.11517,37.794216
138.9762,37.871643
138.99367,37.888115
138.95229,37.864647
139.10101,37.913948
139.04842,37.92193
139.00488,37.896282
139.09271,37.87157
139.06393,37.908363
139.10509,37.902817
139.09363,37.920197
139.0028,37.89395
139.11705,37.932423
139.0396,37.86827
139.04082,37.902393
139.1462,37.856968
139.0507,37.91447
139.059,37.91471
139.00043,37.884033
139.05495,37.91545
139.13214,37.85931
139.04504,37.924023
139.0595,37.913948
138.8919,37.752144
139.06723,37.89756
139.07018,37.889694
139.10922,37.906338
139.11696,37.932167
138.97945,37.86828
139.07031,37.89342
139.1035,37.939987
139.07983,37.932804
139.0254,37.892185
139.07457,37.93808
138.99422,37.888824
139.04253,37.90318
139.04448,37.924217
139.09691,37.91457
139.00362,37.71623
139.06241,37.914455
138.98454,37.880035
139.0438,37.921257
139.05959,37.90937
139.06038,37.91342
138.99156,37.8841
139.08775,37.937992
139.06871,37.757164
139.21147,37.921104
139.05136,37.9054
139.06085,37.91832
139.08662,37.89898
139.06456,37.909218
139.04535,37.924797
138.8717,37.792362
139.05804,37.915955
139.09303,37.935654
138.95229,37.86465
139.05534,37.916275
139.1116,37.93427
139.0823,37.8925
139.06168,37.91211
138.98935,37.880035
139.06464,37.91348
138.9245,37.850605
139.05984,37.9169
139.09828,37.90995
139.03932,37.901913
139.10239,37.899414
139.06866,37.89355
139.11658,37.934483
139.05608,37.918613
139.04712,37.926537
138.98785,37.88856
139.10197,37.83283
139.0507,37.91447
139.00304,37.880867
139.02454,37.89939
139.03352,37.89533
139.04828,37.909813
139.18945,37.937428
139.04648,37.924763
139.0613,37.925953
139.05916,37.9091
139.01892,37.83061
138.9448,37.865208
139.0353,37.899563
139.10378,37.91608
139.04276,37.91838
139.04565,37.92015
139.05856,37.91251
139.02034,37.86632
139.04137,37.875732
139.10913,37.906826
139.06464,37.913914
139.05566,37.91637
139.0188,37.823532
139.08902,37.93399
139.042,37.923847
139.21213,37.981686
139.03041,37.763298
139.02455,37.899433
139.03589,37.906635
139.03079,37.89377
138.99149,37.87696
139.06879,37.938072
139.09271,37.87155
139.10214,37.87461
138.88797,37.75734
139.0595,37.913937
139.06357,37.918682
138.89262,37.747402
139.01747,37.766647
139.11353,37.78619
139.05135,37.914673
138.97617,37.87159
139.2205,37.92873
139.09088,37.870754
139.03902,37.89108
139.00282,37.89397
139.03676,37.900963
139.06273,37.91391
139.08908,37.872276
139.10646,37.9012
138.94951,37.86907
139.04318,37.921803
139.0687,37.893524
138.98291,37.88267
139.03357,37.89533
139.02968,37.89849
139.09717,37.909718
139.08482,37.942238
139.0458,37.926125
138.97948,37.868195
139.0709,37.917065
139.10927,37.90628
139.06284,37.91501
139.09435,37.947426
138.94376,37.857452
139.05557,37.916298
139.10178,37.924793
139.03961,37.901993
139.1216,37.923042
138.97221,37.876766
139.22253,37.92038
139.21771,37.91791
139.04457,37.925686
139.01953,37.81867
139.005,37.896378
139.06285,37.91473
139.06067,37.909164
139.10214,37.899216
139.08337,37.898617
139.0951,37.89848
139.11569,37.805065
139.04854,37.90408
139.04565,37.921566
139.04565,37.921585
138.98457,37.88003
139.03079,37.89376
138.89264,37.747463
138.89197,37.751827
139.04077,37.902393
139.0203,37.89522
139.07294,37.939484
139.0576,37.916275
138.99475,37.727764
139.05298,37.895332
138.97726,37.88359
138.99013,37.89158
139.08469,37.91482
139.05804,37.91328
139.21555,37.918
139.00787,37.773052
139.06464,37.916286
139.03006,37.91268
139.14476,37.902702
139.1038,37.916092
139.052,37.90462
139.09511,37.898483
139.04239,37.91812
139.06235,37.923405
138.95573,37.8719
139.0254,37.89969
139.09604,37.872295
138.97684,37.873646
139.10493,37.87765
139.06146,37.914616
139.0614,37.914917
139.09769,37.934082
139.04561,37.920174
139.07318,37.919514
139.04181,37.92508
139.00378,37.894524
139.05823,37.91588
138.97935,37.86828
139.03142,37.89233
139.09592,37.919136
138.95227,37.8646
139.04567,37.92156
139.01505,37.912323
139.00253,37.71445
139.07208,37.936626
138.96144,37.88127
139.05252,37.905674
139.05142,37.905407
139.10345,37.931694
139.01839,37.868576
139.0175,37.7749
139.02884,37.91697
139.09673,37.946255
139.11537,37.806225
139.05933,37.91348
139.06932,37.920406
138.9832,37.86537
139.03787,37.901585
139.04454,37.92559
138.89236,37.75807
139.09846,37.912003
139.04631,37.9201
139.04602,37.927643
139.01903,37.83057
139.11484,37.947075
139.06198,37.92991
139.05923,37.912586
