557217,7393,391471
557218,179480,391472
557219,148816,391473
557220,146682,391474
557221,179488,391475
557222,329,391476
557223,142914,391477
557224,121544,391478
557225,145565,391479
557226,9384,391480
557227,378349,391481
557228,124119,391482
557229,11654,391483
557230,115515,391484
557231,114869,391485
557232,146340,391486
557233,153960,391487
557234,146573,391488
557235,123974,391489
557236,148243,391490
557237,14539,391491
557238,124745,391492
557239,147796,391493
557240,179829,391494
557241,149090,391495
557242,146704,391496
557243,146704,391497
557244,146297,391498
557245,147826,391499
557246,254248,391500
557247,142404,391501
557248,114773,391502
557249,114723,391503
557250,142785,391504
557251,146400,391505
557252,146386,391506
557253,19465,391507
557254,149213,391508
557255,64737,391509
557256,141280,391510
557257,149486,391511
557258,146251,391512
557259,13099,391513
557260,151751,391514
557261,146370,391515
557262,13099,391516
557263,7921,391517
557264,501,391518
557265,114887,391519
557266,121518,391520
557267,123869,391521
557268,183536,391522
557269,9572,391523
557270,149325,391524
557271,147403,391525
557272,149386,391526
557273,9345,391527
557274,148750,391528
557275,150941,391529
557276,30370,391530
557277,144529,391531
557278,117930,391532
557279,162108,391533
557280,8095,391534
557281,455,391535
557282,141598,391536
557283,163797,391537
557284,122725,391538
557285,189388,391539
557286,127972,391540
557287,148738,391541
557288,177139,391542
557289,122415,391543
557290,19109,391544
557291,144652,391545
557292,147149,391546
557293,144854,391547
557294,123485,391548
557295,147815,391549
557296,147900,391550
557297,134060,391551
557298,145548,391552
557299,143397,391553
557300,156276,391554
557301,11572,391555
557302,106729,391556
557303,11275,391557
557304,157671,391558
557305,146180,391559
557306,185968,391560
557307,124745,391561
557308,170283,391562
557309,143795,391563
557310,147796,391564
557311,143022,391565
557312,147830,391566
557313,123248,391567
557314,179881,391568
557315,147796,391569
557316,146205,391570
557317,19188,391571
557318,145457,391572
557319,326,391573
557320,146367,391574
557321,145187,391575
557322,152497,391576
557323,153973,391577
557324,147916,391578
557325,121518,391579
557326,9572,391580
557327,179008,391581
557328,9982,391582
557329,177826,391583
557330,142532,391584
557331,151885,391585
557332,64215,391586
557333,72985,391587
557334,147796,391588
557335,178924,391589
557336,12409,391590
557337,235727,391591
557338,384,391592
557339,122631,391593
557340,7037,391594
557341,146327,391595
557342,146319,391596
557343,160717,391597
557344,11272,391598
557345,10012,391599
557346,100589,391600
557347,193853,391601
557348,14544,391602
557349,146729,391603
557350,178929,391604
557351,185095,391605
557352,149213,391606
557353,122958,391607
557354,141600,391608
557355,123616,391609
557356,235726,391610
557357,63933,391611
557358,152435,391612
557359,159820,391613
557360,41383,391614
557361,162613,391615
557362,9572,391616
557363,150941,391617
557364,124188,391618
557365,100827,391619
557366,8019,391620
557367,178155,391621
557368,124185,391622
557369,121722,391623
557370,146209,391624
557371,14554,391625
557372,124198,391626
557373,7208,391627
557374,122958,391628
557375,122516,391629
557376,333,391630
557377,122631,391631
557378,120744,391632
557379,148605,391633
557380,151491,391634
557381,178153,391635
557382,178512,391636
557383,142921,391637
557384,195889,391638
557385,16576,391639
557386,141519,391640
557387,455,391641
557388,147141,391642
557389,148302,391643
557390,127494,391644
557391,9345,391645
557392,174108,391646
557393,185966,391647
557394,107760,391648
557395,9605,391649
557396,170283,391650
557397,147822,391651
557398,9723,391652
557399,41306,391653
557400,146265,391654
557401,114646,391655
557402,51643,391656
557403,152271,391657
557404,124175,391658
557405,124107,391659
557406,114646,391660
557407,94851,391661
557408,149213,391662
557409,9395,391663
557410,9444,391664
557411,153851,391665
557412,122532,391666
557413,172205,391667
557414,162913,391668
557415,146265,391669
557416,146674,391670
557417,150828,391671
557418,120748,391672
557419,179953,391673
557420,147823,391674
557421,127647,391675
557422,120867,391676
557423,127901,391677
557424,121722,391678
557425,145985,391679
557426,14504,391680
557427,141181,391681
557428,147317,391682
557429,182861,391683
557430,123616,391684
557431,152585,391685
557432,137505,391686
557433,184095,391687
557434,35305,391688
557435,166421,391689
557436,124180,391690
557437,82064,391691
557438,182152,391692
557439,124188,391693
557440,147834,391694
557441,143311,391695
557442,114887,391696
557443,399,391697
557444,326,391698
557445,149327,391699
557446,9539,391700
557447,11445,391701
557448,127510,391702
557449,132767,391703
557450,147801,391704
557451,178926,391705
557452,145565,391706
557453,177430,391707
557454,183736,391708
557455,72887,391709
557456,94854,391710
557457,328,391711
557458,152225,391712
557459,9592,391713
557460,144628,391714
557461,143983,391715
557462,149213,391716
557463,11275,391717
557464,152431,391718
557465,128029,391719
557466,124119,391720
557467,100706,391721
557468,143401,391722
557469,146425,391723
557470,122631,391724
557471,147846,391725
557472,143987,391726
557473,146255,391727
557474,100123,391728
557475,41306,391729
557476,9572,391730
557477,153263,391731
557478,135485,391732
557479,106729,391733
557480,154051,391734
557481,14494,391735
557482,13158,391736
557483,124106,391737
557484,177702,391738
557485,179953,391739
557486,127857,391740
557487,11445,391741
557488,145983,391742
557489,146573,391743
557490,147799,391744
557491,9572,391745
557492,178929,391746
557493,147317,391747
557494,76081,391748
557495,123157,391749
557496,149213,391750
557497,143987,391751
557498,166421,391752
557499,146313,391753
557500,7417,391754
557501,153263,391755
557502,164552,391756
557503,179905,391757
557504,124185,391758
557505,124180,391759
557506,11604,391760
557507,146668,391761
557508,122532,391762
557509,145983,391763
557510,121898,391764
557511,144529,391765
557512,148334,391766
557513,13280,391767
557514,171888,391768
557515,124106,391769
557516,63030,391770
557517,11439,391771
557518,137505,391772
557519,147824,391773
557520,11284,391774
557521,153807,391775
557522,180335,391776
557523,146674,391777
557524,127788,391778
557525,128006,391779
557526,146565,391780
557527,157751,391781
557528,146180,391782
557529,127972,391783
557530,10311,391784
557531,7392,391785
557532,11571,391786
557533,185966,391787
557534,153757,391788
557535,145341,391789
557536,142532,391790
557537,182152,391791
557538,147315,391792
557539,153851,391793
557540,9559,391794
557541,142303,391795
557542,151747,391796
557543,182870,391797
557544,149344,391798
557545,9723,391799
557546,148905,391800
557547,146327,391801
557548,123158,391802
557549,146515,391803
557550,135485,391804
557551,147834,391805
557552,146328,391806
557553,189926,391807
557554,147318,391808
557555,178925,391809
557556,153263,391810
557557,150941,391811
557558,7417,391812
557559,178924,391813
557560,177424,391814
557561,142951,391815
557562,180215,391816
557563,162915,391817
557564,121488,391818
557565,149295,391819
557566,148248,391820
557567,9572,391821
557568,40997,391822
557569,146179,391823
557570,184095,391824
557571,147809,391825
557572,146412,391826
557573,146329,391827
557574,184091,391828
557575,9539,391829
557576,65720,391830
557577,157675,391831
557578,14534,391832
557579,145594,391833
557580,143987,391834
557581,14549,391835
557582,147801,391836
557583,47453,391837
557584,146321,391838
557585,142791,391839
557586,185966,391840
557587,146515,391841
557588,151891,391842
557589,178793,391843
557590,146265,391844
557591,122631,391845
557592,146186,391846
557593,21627,391847
557594,146379,391848
557595,9578,391849
557596,149211,391850
557597,153973,391851
557598,147245,391852
557599,150828,391853
557600,311,391854
557601,144529,391855
557602,121974,391856
557603,107311,391857
557604,148905,391858
557605,122639,391859
557606,179697,391860
557607,179956,391861
557608,146565,391862
557609,171236,391863
557610,147824,391864
557611,332,391865
557612,146408,391866
557613,100706,391867
557614,115002,391868
557615,149213,391869
557616,152435,391870
557617,147879,391871
557618,147962,391872
557619,146368,391873
557620,124887,391874
557621,18718,391875
557622,153263,391876
557623,146186,391877
557624,146717,391878
557625,100367,391879
557626,142914,391880
557627,148070,391881
557628,172086,391882
557629,12897,391883
557630,179697,391884
557631,8755,391885
557632,180101,391886
557633,124180,391887
557634,162671,391888
557635,182152,391889
557636,11274,391890
557637,5763,391891
557638,146328,391892
557639,145658,391893
557640,189935,391894
557641,64543,391895
557642,198595,391896
557643,146713,391897
557644,7392,391898
557645,155578,391899
557646,11285,391900
557647,179881,391901
557648,142303,391902
557649,149325,391903
557650,146205,391904
557651,127857,391905
557652,153488,391906
557653,114971,391907
557654,148212,391908
557655,147245,391909
557656,11593,391910
557657,179956,391911
557658,14511,391912
557659,153788,391913
557660,426,391914
557661,147964,391915
557662,123886,391916
557663,145074,391917
557664,153263,391918
557665,146177,391919
557666,162108,391920
557667,117706,391921
557668,146702,391922
557669,152616,391923
557670,14525,391924
557671,9402,391925
557672,7503,391926
557673,156258,391927
557674,157841,391928
557675,148249,391929
557676,18241,391930
557677,142532,391931
557678,146179,391932
557679,146400,391933
557680,153973,391934
557681,144345,391935
557682,18935,391936
557683,107760,391937
557684,7989,391938
557685,147813,391939
557686,147813,391940
557687,184095,391941
557688,180101,391942
557689,189935,391943
557690,189927,391944
557691,149344,391945
557692,142113,391946
557693,162707,391947
557694,146340,391948
557695,38359,391949
557696,147589,391950
557697,122028,391951
557698,183527,391952
557699,143136,391953
557700,146343,391954
557701,157986,391955
557702,61910,391956
557703,145979,391957
557704,179493,391958
557705,11140,391959
557706,152435,391960
557707,146682,391961
557708,178512,391962
557709,148332,391963
557710,329,391964
557711,114658,391965
557712,141262,391966
557713,11280,391967
557714,123491,391968
557715,9972,391969
557716,146300,391970
557717,146318,391971
557718,152100,391972
557719,147962,391973
557720,144940,391974
557721,147846,391975
557722,142294,391976
557723,146321,391977
557724,7419,391978
557725,179953,391979
557726,178145,391980
557727,185966,391981
557728,147813,391982
557729,141346,391983
557730,205562,391984
557731,387,391985
557732,184406,391986
557733,14535,391987
557734,14534,391988
557735,178334,391989
557736,124119,391990
557737,63995,391991
557738,179298,391992
557739,461,391993
557740,197887,391994
557741,146372,391995
557742,144808,391996
557743,124188,391997
557744,14523,391998
557745,147847,391999
557746,378489,392000
557747,9575,392001
557748,148816,392002
557749,148343,392003
557750,100706,392004
557751,165891,392005
557752,148317,392006
557753,146267,392007
