391225,138.9904,37.878876
391226,139.10106,37.885254
391227,138.99303,37.873913
391228,139.06001,37.912327
391229,139.04124,37.892662
391230,139.1024,37.899406
391231,139.00111,37.90258
391232,139.1095,37.907284
391233,139.10625,37.87669
391234,139.04083,37.902397
391235,139.11446,37.78626
391236,138.99155,37.884136
391237,139.01706,37.768223
391238,139.0935,37.92063
391239,139.20744,37.920235
391240,139.0926,37.871017
391241,138.94891,37.860157
391242,139.01909,37.867687
391243,139.04128,37.915855
391244,139.12224,37.92218
391245,139.10428,37.87581
391246,139.0701,37.902195
391247,139.12717,37.880535
391248,139.13931,37.85717
391249,139.07349,37.903305
391250,139.08617,37.862926
391251,139.08635,37.896446
391252,139.0654,37.900654
391253,139.13216,37.85925
391254,139.08821,37.871975
391255,139.06941,37.908035
391256,139.04486,37.92384
391257,139.03804,37.89129
391258,139.09772,37.928474
391259,139.0684,37.894302
391260,139.11642,37.92383
391261,139.03139,37.89232
391262,139.0961,37.87201
391263,139.06857,37.910706
391264,139.06502,37.907585
391265,139.04547,37.92386
391266,139.03003,37.88907
391267,139.04623,37.908722
391268,138.87126,37.770554
391269,138.95456,37.867268
391270,139.06181,37.90011
391271,138.88539,37.756836
391272,139.02664,37.888084
391273,138.95152,37.8674
391274,138.94089,37.750057
391275,139.01892,37.8306
391276,139.04694,37.920673
391277,138.98572,37.88437
391278,139.05952,37.914154
391279,139.0022,37.895714
391280,138.94878,37.865566
391281,139.03755,37.89464
391282,139.05798,37.901752
391283,139.10162,37.937164
391284,139.00287,37.893955
391285,139.06126,37.925835
391286,139.05948,37.913925
391287,139.03123,37.903156
391288,139.01291,37.907833
391289,139.12456,37.798508
391290,139.04921,37.924473
391291,138.9879,37.888557
391292,139.00934,37.87407
391293,139.04538,37.921402
391294,139.03816,37.90106
391295,139.04715,37.92587
391296,139.01775,37.858765
391297,139.10175,37.915104
391298,138.96886,37.87931
391299,139.19058,37.937946
391300,139.03374,37.91762
391301,139.0417,37.925224
391302,139.10199,37.832813
391303,139.08705,37.869812
391304,139.03238,37.88703
391305,139.11424,37.942493
391306,139.04718,37.92481
391307,139.05495,37.906734
391308,139.06996,37.891586
391309,139.0406,37.86832
391310,139.16042,37.918846
391311,139.1041,37.93303
391312,139.21739,37.913574
391313,139.00647,37.720547
391314,138.87419,37.78488
391315,139.12451,37.798485
391316,138.97687,37.87864
391317,138.984,37.879635
391318,139.08757,37.939983
391319,139.01245,37.9061
391320,139.10428,37.875828
391321,139.1464,37.857006
391322,139.04726,37.92654
391323,139.0453,37.924953
391324,139.04329,37.920822
391325,139.04527,37.9211
391326,139.09096,37.923477
391327,139.04604,37.9247
391328,138.98892,37.88273
391329,139.07602,37.91034
391330,139.04588,37.92654
391331,139.09813,37.946358
391332,139.04832,37.928875
391333,139.14519,37.953808
391334,138.97194,37.871506
391335,139.0967,37.945904
391336,139.09377,37.918476
391337,139.06157,37.91467
391338,139.21494,37.917286
391339,138.97874,37.88334
391340,139.07027,37.90304
391341,139.05962,37.907692
391342,139.12968,37.8841
391343,139.05885,37.908993
391344,138.90353,37.815132
391345,139.06125,37.925907
391346,139.01843,37.82909
391347,139.11644,37.93102
391348,139.09464,37.917187
391349,139.01573,37.90577
391350,139.04565,37.91998
391351,139.03163,37.91728
391352,139.09282,37.871567
391353,138.91904,37.847717
391354,139.10938,37.934387
391355,139.101,37.913933
391356,139.08307,37.903397
391357,139.06445,37.900425
391358,139.033,37.886974
391359,139.03082,37.89381
391360,138.98296,37.882698
391361,139.01363,37.91159
391362,139.06223,37.91329
391363,139.09279,37.923653
391364,139.09859,37.91084
391365,139.11769,37.79467
391366,139.09715,37.911125
391367,139.04744,37.906525
391368,138.95323,37.865932
391369,139.07027,37.91066
391370,139.15024,37.953285
391371,139.05699,37.908115
391372,139.08217,37.898376
391373,139.1248,37.922096
391374,138.92357,37.79434
391375,138.8909,37.717625
391376,138.94867,37.865566
391377,139.00204,37.713497
391378,139.10327,37.794754
391379,139.05476,37.915474
391380,139.04443,37.922256
391381,139.07442,37.938038
391382,139.0617,37.913948
391383,139.08142,37.87614
391384,139.00056,37.712685
391385,138.95573,37.87157
391386,138.92317,37.792507
391387,139.05888,37.883694
391388,139.0614,37.92609
391389,139.06151,37.914623
391390,139.06172,37.912083
391391,139.04402,37.921234
391392,139.04425,37.921577
391393,139.06682,37.898758
391394,139.05902,37.91289
391395,139.04451,37.9256
391396,139.04181,37.915863
391397,139.06134,37.92599
391398,139.11365,37.794094
391399,139.00323,37.880474
391400,139.08408,37.86862
391401,139.1604,37.92699
391402,139.1328,37.920258
391403,139.06133,37.908585
391404,139.05745,37.91669
391405,139.05911,37.909107
391406,139.07051,37.905323
391407,139.07246,37.902702
391408,139.05971,37.913673
391409,139.04631,37.925808
391410,139.09068,37.89455
391411,139.03763,37.916798
391412,138.95433,37.86723
391413,139.04597,37.924854
391414,139.03354,37.894875
391415,139.10167,37.937096
391416,139.09361,37.92016
391417,139.13846,37.857014
391418,139.08948,37.73739
391419,139.06134,37.92604
391420,139.11522,37.923286
391421,138.99149,37.876972
391422,139.0978,37.92847
391423,138.95267,37.865166
391424,139.04643,37.920906
391425,139.06697,37.75896
391426,139.09361,37.92016
391427,139.08209,37.92147
391428,139.07664,37.881355
391429,139.07224,37.8856
391430,139.01868,37.823776
391431,139.12251,37.799274
391432,138.95107,37.869843
391433,139.06342,37.91525
391434,139.04564,37.921543
391435,139.13261,37.79227
391436,139.05672,37.91474
391437,138.95256,37.865246
391438,139.02573,37.888092
391439,139.08832,37.933895
391440,139.02475,37.89905
391441,139.04587,37.921127
391442,139.10083,37.936485
391443,139.03299,37.895306
391444,138.97447,37.872124
391445,139.01817,37.777172
391446,139.13615,37.858124
391447,139.08899,37.933933
391448,139.02466,37.887745
391449,139.04553,37.92447
391450,138.98454,37.87995
391451,138.95454,37.867268
391452,139.03899,37.89112
391453,139.0036,37.881256
391454,139.04181,37.924423
391455,138.95491,37.87106
391456,139.06134,37.909496
391457,139.11682,37.92072
391458,139.10912,37.906822
391459,139.21538,37.91759
391460,139.12625,37.7992
391461,139.11774,37.758713
391462,139.11728,37.814114
391463,138.99117,37.867172
391464,139.10107,37.885265
391465,139.10936,37.934395
391466,139.10919,37.90637
391467,139.04498,37.920086
391468,139.04674,37.924057
391469,139.06006,37.913525
391470,138.97797,37.817123
391471,138.9762,37.87155
391472,139.02446,37.909874
391473,139.04631,37.92013
391474,139.05324,37.905937
391475,139.0285,37.91622
391476,139.06169,37.923748
391477,139.08911,37.93385
391478,138.99348,37.887794
391479,139.06017,37.917282
391480,139.11024,37.924553
391481,138.89229,37.758064
391482,139.01735,37.868263
391483,138.94876,37.865574
391484,138.93878,37.863136
391485,138.95255,37.8653
391486,139.05751,37.916176
391487,139.10275,37.899826
391488,139.05179,37.906013
391489,138.99338,37.868893
391490,139.04309,37.920563
391491,139.05682,37.907303
391492,139.01735,37.86211
391493,139.04762,37.92514
391494,139.0411,37.892624
391495,139.03319,37.91511
391496,139.05563,37.916775
391497,139.05573,37.916702
391498,139.0592,37.91423
391499,139.04593,37.925793
391500,139.01114,37.759254
391501,138.99165,37.89226
391502,138.96104,37.869823
391503,138.95746,37.87254
391504,139.0927,37.936096
391505,139.06117,37.90947
391506,139.06116,37.916084
391507,139.18568,37.939766
391508,139.03484,37.90044
391509,139.01866,37.764523
391510,139.02753,37.90329
391511,139.02954,37.899673
391512,139.06192,37.913643
391513,139.00912,37.889835
391514,139.11682,37.933445
391515,139.06012,37.913662
391516,139.00908,37.889946
391517,139.0328,37.914253
391518,139.11319,37.953255
391519,138.95453,37.86725
391520,138.99905,37.888412
391521,138.99677,37.868153
391522,139.00327,37.881058
391523,139.09692,37.914536
391524,139.03766,37.900814
391525,139.06708,37.898342
391526,139.04565,37.903778
391527,139.08208,37.921467
391528,139.03581,37.914097
391529,139.11697,37.93218
391530,138.87912,37.73296
391531,139.04712,37.926537
391532,138.93732,37.857662
391533,139.09435,37.947468
391534,139.04604,37.921207
391535,139.09381,37.945396
391536,139.01166,37.90679
391537,139.1461,37.94969
391538,138.97255,37.88058
391539,138.89456,37.762695
391540,139.08167,37.876232
391541,139.0365,37.914967
391542,139.09093,37.951256
391543,139.00911,37.878475
391544,139.1328,37.920254
